日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-07-02,涨停池,600119.SH,*ST长投,4.7,4.9107,1.1248,2,15:00:00,09:42:40,16,54520.0,1716770700.0,ST板块+上海国资+现代物流
2026-07-02,涨停池,002547.SZ,*ST春兴,2.63,5.2,3.9706,2,14:55:21,09:25:00,6,837639.22,2905642800.0,破产重整预期+5G通信技术+汽车零部件
2026-07-02,涨停池,000010.SZ,*ST美丽,1.88,5.0279,3.3284,2,14:53:51,09:33:57,9,608932.0,1641343300.0,ST板块+庭外重组+工程施工
2026-07-02,涨停池,002726.SZ,ST龙大,1.28,4.918,6.2414,1,14:53:45,09:51:21,4,525696.0,1485682200.0,ST板块+下修转股价+猪肉
2026-07-02,涨停池,605020.SH,永和股份,48.39,10.0023,12.6723,1,14:53:34,11:20:52,10,12850448.4,24336492000.0,制冷剂涨价+高端氟材料+氟化工
2026-07-02,涨停池,000632.SZ,ST三木,3.36,5.0,3.7347,2,14:52:03,09:34:06,17,832272.0,1564018200.0,跨境电商+福州国资+盘活资产
2026-07-02,涨停池,002512.SZ,ST达华,3.41,4.9231,3.6146,1,14:51:12,09:58:27,3,1382755.0,3732080600.0,控股权变更+卫星通信+一季报扭亏
2026-07-02,涨停池,603505.SH,金石资源,24.39,10.0135,12.7256,2,14:46:55,11:28:22,4,29130221.0,20528302000.0,制冷剂涨价+萤石龙头+AI液冷
2026-07-02,涨停池,002808.SZ,恒久退,0.25,8.6957,11.5503,1,14:39:57,09:25:00,12,19008.0,46715264.0,退市复核+OPC感光鼓+光伏
2026-07-02,涨停池,600490.SH,鹏欣资源,6.44,10.0855,4.106,1,14:36:05,14:36:05,,74768503.0,12832481700.0,黄金+铜+业绩增长
2026-07-02,涨停池,600537.SH,*ST亿晶,2.75,4.9618,2.7087,3,14:34:49,13:39:40,8,415800.0,3255216300.0,预重整+光伏组件+ST板块
2026-07-02,涨停池,002581.SZ,*ST未名,3.43,4.893,1.7679,1,14:32:57,14:32:57,,3230031.0,1374713700.0,创新药+神经生长因子+*ST
2026-07-02,涨停池,000821.SZ,ST京机,8.04,4.9608,2.3859,3,14:29:24,09:35:06,5,8317219.2,4861392100.0,钙钛矿设备+机器人+回购+ST板块
2026-07-02,涨停池,002689.SZ,ST远智,2.71,5.0388,1.1307,1,14:28:42,14:28:42,,3167981.9,2826290200.0,ST板块+旧梯改造+海外布局+一季报增长
2026-07-02,涨停池,002696.SZ,百洋股份,5.64,9.9415,10.0942,1,14:26:06,14:14:42,4,1324272.0,1885220300.0,水产饲料+超级鱼粉涨价+国企改革
2026-07-02,涨停池,002634.SZ,*ST棒杰,4.61,5.0114,2.2969,1,14:24:09,14:24:09,,1811730.0,2038704300.0,重整通过+美年健康入主+无缝服装+ST板块
2026-07-02,涨停池,002842.SZ,翔鹭钨业,50.17,9.9978,21.6668,1,14:23:33,10:27:21,1,33859733.0,13468757000.0,钨全产业链+光伏钨丝+定增过会
2026-07-02,涨停池,300695.SZ,兆丰股份,60.37,19.996,3.6569,1,14:23:15,14:23:15,,78292042.0,6173250500.0,人形机器人+轮毂轴承+可转债
2026-07-02,涨停池,600753.SH,ST海钦,11.41,4.9678,1.0338,1,14:18:50,10:45:44,3,1852984.0,2627804900.0,撤销退市风险警示+液化石油气贸易+改性塑料+一季报扭亏
2026-07-02,涨停池,603517.SH,ST绝味,10.4,5.0505,1.283,1,14:13:08,14:13:08,,4442880.0,6302420100.0,ST板块+休闲食品+股票期权激励
2026-07-02,涨停池,603759.SH,海天股份,7.65,10.0719,2.6551,1,14:11:01,14:11:01,,4804200.0,3532464000.0,光伏银浆+通威合作+环保水务
2026-07-02,涨停池,300071.SZ,福石控股,4.4,19.891,17.8474,1,14:08:03,09:32:15,1,8120200.0,4159543800.0,AI应用+数字营销+FlinkAI平台
2026-07-02,涨停池,002674.SZ,兴业科技,28.25,10.0078,14.8875,1,14:07:30,13:31:21,11,12183010.3,8264923200.0,磷化铟收购+机器人电子皮肤+汽车内饰皮革
2026-07-02,涨停池,000698.SZ,ST沈化,3.29,5.1118,1.2167,2,14:05:15,09:52:57,11,1506491.0,2585000400.0,PVC糊树脂+化工+央企+ST板块
2026-07-02,涨停池,301008.SZ,宏昌科技,31.93,19.9925,15.0605,1,13:57:30,10:09:45,1,22593157.0,3692408600.0,人形机器人+家电零部件+汽车零部件
2026-07-02,涨停池,002693.SZ,双成药业,10.67,10.0,8.821,4,13:52:03,13:52:03,,20264464.0,4385173600.0,许可协议+紫杉醇+海南自贸区+扭亏
2026-07-02,涨停池,600480.SH,凌云股份,9.24,10.0,3.0602,1,13:44:53,13:44:53,,44229681.0,11209830700.0,人形机器人+液冷+央企
2026-07-02,涨停池,002586.SZ,ST围海,4.05,4.9223,0.8166,3,13:40:15,13:40:15,,1955745.0,4404447900.0,中标8.82亿元+水利建设+国企改革
2026-07-02,涨停池,605189.SH,富春染织,14.59,10.0302,10.6416,2,13:34:52,13:34:52,,32497708.0,3475847800.0,人形机器人+PEEK材料+业绩增长+筒子纱龙头
2026-07-02,涨停池,605488.SH,福莱新材,34.32,10.0,7.5531,2,13:26:39,10:09:26,3,56965709.0,9479517500.0,电子皮肤+供货优必选+人形机器人
