日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-08-25,涨停池,600127.SH,金健米业,9.31,10.0473,46.1672,7,14:55:03,09:31:54,7,28919858.0,5975001800.0,粮油食品+大健康食品+国企
2026-08-25,涨停池,603758.SH,秦安股份,12.12,9.9819,9.603,3,14:51:34,13:13:01,5,5992128.0,5249366500.0,人形机器人+真空镀膜+汽车零部件+超跌反弹
2026-08-25,涨停池,002041.SZ,登海种业,11.21,10.0098,9.6397,2,14:44:27,09:34:15,3,8143538.1,9864800000.0,粮食概念+玉米种业+育繁推一体化
2026-08-25,涨停池,600605.SH,汇通能源,26.58,10.0166,3.8957,1,14:41:53,14:41:53,,9544878.0,5482987000.0,液冷散热+半导体光罩+存储芯片
2026-08-25,涨停池,600745.SH,*ST闻泰,18.92,10.0,6.3528,1,14:37:05,14:37:05,,60446108.0,24809448000.0,MOSFET+AI服务器+车规半导体
2026-08-25,涨停池,603912.SH,佳力图,9.08,10.0606,7.6178,1,14:34:19,14:34:19,,42120640.0,4924322700.0,液冷服务器+数据中心+精密空调
2026-08-25,涨停池,002478.SZ,常宝股份,6.92,10.0159,6.7966,1,14:33:18,14:33:18,,67019639.0,5002259500.0,HRSG管（用于燃机）+特材项目+精密管
2026-08-25,涨停池,600053.SH,*ST九鼎,7.76,10.0709,0.9705,1,14:22:20,14:22:20,,9872272.0,3364276600.0,人形机器人+关节模组+建筑施工
2026-08-25,涨停池,000659.SZ,珠海中富,2.85,10.0386,3.0229,1,14:02:03,14:02:03,,27258255.0,3664252200.0,饮料包装+饮料代工+定增入主
2026-08-25,涨停池,600785.SH,新华百货,11.78,9.9907,22.5993,3,14:00:08,09:56:50,1,32046548.0,3721111100.0,回购+新质零售+区域零售
2026-08-25,涨停池,600172.SH,黄河旋风,13.99,9.9843,14.4334,1,13:55:30,13:50:18,1,185911710.0,17951949000.0,金刚石散热+订单交付+超硬材料
2026-08-25,涨停池,002514.SZ,*ST宝馨,1.8,9.7561,8.1122,1,13:50:39,13:50:39,,8195760.0,997258710.0,司法拍卖流拍+智能制造+光伏+机器人
2026-08-25,涨停池,002259.SZ,升达林业,4.19,9.9738,3.7968,1,13:46:45,13:46:45,,26255378.0,3152255400.0,半年报净利增长+天然气+LNG加工
2026-08-25,涨停池,002451.SZ,摩恩电气,8.13,10.0135,7.7228,1,13:37:48,13:36:54,1,63191238.0,3570281400.0,电磁线+特种电缆+智能电网
2026-08-25,涨停池,002856.SZ,*ST美芝,15.49,10.0142,3.8431,1,13:37:33,13:37:33,,12810230.0,1919279800.0,庭外重组+建筑装饰+佛山国资
2026-08-25,涨停池,603217.SH,元利科技,28.39,9.9961,3.0933,1,13:36:52,13:36:52,,84549309.0,5907607000.0,光稳定剂+固态电池+二元醇项目
2026-08-25,涨停池,600371.SH,万向德农,8.67,10.0254,16.2723,1,13:32:49,09:33:19,4,46891660.0,2536651300.0,粮食概念+转基因玉米+玉米种业
2026-08-25,涨停池,002963.SZ,豪尔赛,20.32,10.0162,7.361,1,13:25:21,13:25:21,,9889744.0,3034595600.0,液冷服务器+智慧光艺+照明工程+智慧城域
2026-08-25,涨停池,003021.SZ,兆威机电,72.78,10.006,2.8844,1,13:19:36,13:19:36,,76038797.0,15090157000.0,人形机器人+灵巧手+微型驱动
2026-08-25,涨停池,003018.SZ,金富科技,45.98,10.0,7.1575,3,13:13:36,13:13:36,,114700559.0,13081841200.0,液冷散热+定增扩产+饮料包装
2026-08-25,涨停池,300097.SZ,智云股份,10.54,20.0456,17.7012,1,13:09:48,13:09:48,,30687210.0,2780772600.0,OLED设备+折叠屏+股权激励+股权转让
