日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-08-11,涨停池,001258.SZ,立新能源,15.93,10.0138,26.1105,2,14:54:57,10:09:09,1,6520722.5,14867813000.0,半年报增长+风电+光伏+新疆国资
2026-08-11,涨停池,002963.SZ,豪尔赛,20.09,10.0219,14.8749,8,14:54:15,14:54:15,,11820956.0,2470950400.0,液冷服务器+智慧灯杆+照明工程
2026-08-11,涨停池,600611.SH,大众交通,5.02,10.0877,12.7592,1,14:51:16,09:39:52,4,90567060.0,7847848100.0,无人驾驶+上海出租车+间接投资长江存储+算力
2026-08-11,涨停池,600759.SH,ST洲际,2.56,9.8712,7.3663,1,14:51:05,14:51:05,,24921344.0,10607835600.0,油气开采+伊拉克项目+ST摘帽预期
2026-08-11,涨停池,000779.SZ,甘咨询,12.73,10.0259,28.9028,1,14:44:54,14:44:54,,24607803.0,5916560400.0,参股算力建设（金额较小）+工程咨询+AI应用+甘肃国资
2026-08-11,涨停池,301520.SZ,万邦医药,70.39,19.9966,64.833,1,14:41:03,11:02:33,6,19074353.0,2301643400.0,创新药+CRO+收购赛德盛
2026-08-11,涨停池,603655.SH,朗博科技,33.79,9.9935,5.2574,3,14:37:29,14:37:29,,12350245.0,3581740000.0,橡胶密封件+新能源汽车+年报增长
2026-08-11,涨停池,603897.SH,长城科技,29.14,10.0038,5.5201,1,14:07:41,14:07:41,,128606476.0,6015535700.0,机器人概念+电磁线+年报增长
2026-08-11,涨停池,605179.SH,一鸣食品,27.63,9.992,10.3738,2,14:07:26,09:42:35,5,23877846.0,11079630000.0,乳业+烘焙食品+米制鲜食
2026-08-11,涨停池,002762.SZ,金发拉比,10.31,10.032,11.0729,3,13:57:57,13:57:57,,8913902.3,2179311700.0,母婴用品+摘帽+中报预计扭亏
2026-08-11,涨停池,603823.SH,百合花,75.22,10.0029,6.2508,7,13:51:23,13:51:23,,96842741.0,31319179000.0,光刻胶+战略入股+PEEK材料+有机颜料
2026-08-11,涨停池,600664.SH,哈药股份,8.27,9.9734,26.9505,3,13:47:52,09:47:04,20,115749401.0,20828077000.0,创新药+集采拟中标+半年报预增
2026-08-11,涨停池,600272.SH,开开实业,15.7,10.021,30.2747,4,13:38:36,09:31:09,36,18700270.0,2512000000.0,SPD+医药商业+资产收购+上海国资
2026-08-11,涨停池,603179.SH,新泉股份,41.66,10.0079,4.266,1,13:35:20,13:13:17,1,164824460.0,29753516000.0,机器人+汽车饰件+全球化布局
2026-08-11,涨停池,301529.SZ,福赛科技,96.16,20.005,9.8721,1,13:34:03,13:34:03,,31344314.0,6112571400.0,机器人+汽车内饰件+定增获批
2026-08-11,涨停池,301550.SZ,斯菱智驱,87.42,20.0,7.0907,1,13:20:09,13:20:09,,74991149.0,17942878000.0,机器人+谐波减速器+汽车轮毂轴承
2026-08-11,涨停池,002235.SZ,安妮股份,9.55,10.023,7.0918,1,13:16:42,13:16:42,,97039938.0,5286672800.0,彩票印制+数据确权+防伪溯源+控制权变更
2026-08-11,涨停池,603009.SH,北特科技,44.0,10.0,3.1955,1,13:06:58,13:06:58,,37523156.0,15241152000.0,人形机器人+丝杠+汽车零部件
2026-08-11,涨停池,002031.SZ,巨轮智能,5.84,9.9812,6.4806,1,13:06:24,13:06:24,,68994928.0,12844426900.0,人形机器人+RV减速器+轮胎模具
2026-08-11,涨停池,603137.SH,恒尚节能,30.34,10.0073,18.6405,3,11:27:37,10:20:52,2,50919622.0,5550197400.0,跨界存储+建筑幕墙+新签项目增长
2026-08-11,涨停池,600833.SH,第一医药,12.11,9.9909,17.0487,2,11:27:05,10:00:29,5,23225769.0,2701575700.0,医药商业+中报预增+上海国资
2026-08-11,涨停池,600107.SH,*ST尔雅,5.76,9.9237,0.811,1,11:26:24,11:26:24,,8994470.4,2073600000.0,服装主业+股权变卖+ST板块
2026-08-11,涨停池,603284.SH,林平发展,44.44,10.0,25.1602,1,11:21:58,11:21:58,,168320280.0,837858430.0,造纸+产能扩张+循环经济+次新股
2026-08-11,涨停池,603012.SH,创力集团,8.94,9.9631,9.1224,1,11:16:42,10:49:27,6,59168496.0,5779710000.0,煤机装备+智慧矿山+华为合作+定增获批
2026-08-11,涨停池,605288.SH,凯迪股份,63.39,9.9948,3.7597,1,11:16:05,11:16:05,,52794995.0,6229872700.0,机器人+智能线性驱动+新能源汽车
2026-08-11,涨停池,600881.SH,亚泰集团,1.87,10.0,5.3125,1,11:06:35,11:06:35,,53126188.0,6044122300.0,创新药+预重整+重整投资人招募+长春国资
2026-08-11,涨停池,002715.SZ,登云股份,15.03,10.0293,6.1784,1,11:02:03,11:02:03,,26842077.0,2074140000.0,黄金概念+汽车零部件+一季报增长
2026-08-11,涨停池,002194.SZ,武汉凡谷,11.0,10.0,14.6577,4,10:53:09,10:53:09,,66529034.0,5619667400.0,6G预研+滤波器龙头+卫星通信
2026-08-11,涨停池,002246.SZ,北化股份,22.47,9.9853,5.2045,1,10:46:06,10:46:06,,75281376.0,12336811800.0,半年报增长+硝化棉+商业航天+央企
2026-08-11,涨停池,603488.SH,展鹏科技,9.38,9.9648,4.3169,1,10:39:55,10:39:55,,30776718.0,2738870300.0,军工+军事仿真+电梯门系统
2026-08-11,涨停池,600667.SH,太极实业,21.2,10.0156,15.2932,1,10:36:04,10:36:04,,343423040.0,44340694000.0,存储芯片+先进封装+SK海力士+无锡国资
2026-08-11,涨停池,603887.SH,城地香江,10.32,10.0213,6.0281,1,10:18:29,10:18:29,,59116386.0,6212943600.0,模块化数据中心+算力租赁+央企入主
2026-08-11,涨停池,002229.SZ,鸿博股份,11.74,10.0281,14.8417,1,10:08:45,09:50:54,1,136378880.0,5789653400.0,算力租赁+彩票印刷
2026-08-11,涨停池,605286.SH,同力天启,28.17,9.9961,5.3884,2,10:03:01,10:03:01,,57931295.0,4732560000.0,算电协同+储能+电梯部件
2026-08-11,涨停池,000859.SZ,国风新材,10.48,9.9685,13.9879,2,10:02:42,09:44:30,1,82106241.0,9389296800.0,光刻胶+MLCC+聚酰亚胺+并购重组
2026-08-11,涨停池,600863.SH,华能蒙电,5.18,9.9788,3.3467,1,09:57:34,09:57:34,,132859670.0,33809279000.0,电力+新能源+煤电联营+央企
2026-08-11,涨停池,300426.SZ,华智数媒,7.8,20.0,14.2557,1,09:56:15,09:56:15,,91973193.0,3120000000.0,影视院线+AI应用+半年报扭亏
2026-08-11,涨停池,603106.SH,恒银科技,9.34,10.0118,11.514,8,09:52:48,09:52:48,,67904415.0,4861656800.0,AI应用+金融智能终端+金融信创
2026-08-11,涨停池,002859.SZ,洁美科技,81.32,9.9959,4.519,1,09:52:33,09:48:15,1,126672164.0,34830592000.0,拟收购埃福思科技+MLCC离型膜+载带满产
2026-08-11,涨停池,600715.SH,文投控股,1.8,9.7561,3.0697,1,09:51:47,09:44:53,1,23963242.0,5152270000.0,影视院线+AI漫剧+北京国资
2026-08-11,涨停池,600126.SH,杭钢股份,7.37,10.0,4.6383,1,09:50:36,09:50:36,,132587531.0,24889884000.0,减持未实施+算力租赁+浙江国资
2026-08-11,涨停池,002687.SZ,乔治白,5.98,9.9265,7.0065,1,09:43:18,09:43:18,,82928792.0,2473427000.0,职业装+校服+通勤服
2026-08-11,涨停池,002685.SZ,华东重机,6.07,9.9638,5.6884,1,09:43:15,09:42:27,1,77555061.0,6115862300.0,港机出海+GPU芯片+重大合同+中报预增
