日期,池类型,股票代码,股票名称,现价,涨跌幅%,换手率%,连板天数,最后封板时间,首次封板时间,开板次数,封单额,流通市值,涨停原因
2026-07-30,涨停池,002512.SZ,ST达华,3.69,10.1493,4.9542,1,14:53:36,14:31:03,4,7732395.0,4038527100.0,控股权变更+商业航天+中报预增
2026-07-30,涨停池,000566.SZ,海南海药,5.95,9.9815,28.1892,7,14:53:18,09:46:09,10,22665930.0,7715577000.0,脑机接口+创新药+央企
2026-07-30,涨停池,002731.SZ,*ST萃华,2.06,10.1604,25.5831,4,14:44:42,14:43:00,1,5452202.0,473092180.0,黄金珠宝+锂电池+保壳博弈
2026-07-30,涨停池,603039.SH,泛微网络,34.02,9.9903,7.5206,1,14:31:13,13:09:49,2,18638878.0,10465883700.0,AI应用+信创+半年报预增
2026-07-30,涨停池,600663.SH,陆家嘴,8.28,9.9602,1.6866,1,14:30:39,14:30:39,,46084824.0,26129061000.0,半年报增长+房地产+参股券商+浦东国资
2026-07-30,涨停池,603556.SH,海兴电力,26.99,9.9837,5.1873,2,13:49:07,13:49:07,,99655987.0,13124269900.0,智能电网+电力出海+数字能源
2026-07-30,涨停池,600475.SH,华光环能,14.88,9.9778,2.489,1,13:46:17,13:46:17,,57343800.0,14030140000.0,微电网+算电协同+氢能+无锡国资
2026-07-30,涨停池,601616.SH,广电电气,3.8,10.1449,6.349,1,13:44:33,09:31:54,1,29984660.0,3243966200.0,回购+电网设备+数据中心
2026-07-30,涨停池,001309.SZ,德明利,390.04,10.0006,18.5656,1,13:44:30,13:22:33,1,715633690.0,64368205000.0,存储芯片+控股股东不减持+超跌反弹
2026-07-30,涨停池,002585.SZ,双星新材,8.66,10.0381,14.4587,1,13:43:36,09:31:03,3,23449487.0,7679313300.0,半年报预增+MLCC离型膜+复合铜箔
2026-07-30,涨停池,002667.SZ,*ST威领,11.72,10.0469,11.7617,2,13:39:36,09:49:00,2,16201728.0,2773080900.0,钨锡铅锌矿+碳酸锂+ST板块
2026-07-30,涨停池,603919.SH,金徽酒,16.89,10.0326,4.5576,1,13:33:37,11:16:36,1,63691785.0,8567621300.0,白酒+全国化扩张+产品升级
2026-07-30,涨停池,603660.SH,苏州科达,8.83,9.9626,5.9669,4,13:25:36,09:36:15,2,55055412.0,5046280500.0,AI应用+低空经济+卫星数据应用
2026-07-30,涨停池,301449.SZ,天溯计量,39.08,19.9877,23.8903,1,13:20:51,13:20:51,,32408028.0,802839160.0,电池检测+机器人+计量校准
2026-07-30,涨停池,300894.SZ,火星人,11.8,20.0407,6.6965,1,13:17:57,10:47:12,1,18565990.0,3470134700.0,人形机器人+AI智能厨电+集成厨电
2026-07-30,涨停池,002534.SZ,西子洁能,13.81,10.0398,2.841,1,13:09:06,13:09:06,,70396696.0,11398259500.0,算力+燃机余热锅炉+熔盐储能
2026-07-30,涨停池,603382.SH,海阳科技,18.6,9.9941,3.4219,1,11:24:57,11:24:57,,44496780.0,2148037500.0,尼龙6+涤纶工业丝+智能制造
2026-07-30,涨停池,603813.SH,原尚股份,31.15,9.9929,1.0353,1,10:43:59,10:43:59,,57552740.0,3271217300.0,摘帽+汽车物流+跨境电商+氢能源
2026-07-30,涨停池,000025.SZ,特力A,15.64,9.9859,3.7264,1,10:37:18,10:37:18,,50568030.0,6143052900.0,黄金珠宝+物业租赁+深圳国资
2026-07-30,涨停池,001225.SZ,和泰机电,43.66,10.0025,8.7092,1,10:28:33,10:28:33,,46917036.0,918552830.0,物料输送设备+一带一路+水泥建材
2026-07-30,涨停池,603137.SH,恒尚节能,26.21,9.9874,17.3026,1,10:25:33,09:37:27,5,41545471.0,4794682700.0,跨界存储+建筑幕墙+新签项目增长
2026-07-30,涨停池,603352.SH,至信股份,27.06,10.0,9.701,1,10:25:09,10:25:09,,87709199.0,1226720020.0,汽车冲焊件+机器人+新能源+西部大开发
2026-07-30,涨停池,600629.SH,华建集团,13.94,10.0237,3.3884,3,10:19:32,10:19:32,,67366653.0,16028280000.0,上海微电子相关+子公司重整获批+工程设计+上海国资
2026-07-30,涨停池,603348.SH,文灿股份,14.76,9.9851,1.8529,1,10:15:59,10:15:59,,39425761.0,4641683400.0,一体化压铸+机器人概念+铝价下行
